,image_path,question,answer,fact_link,fact
2060,./data_v3/images/120203320220707145957.jpg,이미지 속 설치류는 무슨 동물에 속해,애완동물,"ko.dbpedia/3269,ko.dbpedia/3272","['기니피그', 'subject', '애완동물']:['기니피그', '목', '설치류']"
2061,./data_v3/images/120203320220707150147.jpg,기니피그는 무엇에 해당하는 동물이지,천축서과,ko.dbpedia/3268,"['기니피그', 'subject', '천축서과']"
2062,./data_v3/images/120203320220707150407.jpg,기니피그는 무엇에 해당하는 포유류야,천축서과,"ko.dbpedia/3268,ko.dbpedia/3270","['기니피그', 'subject', '천축서과']:['기니피그', '강', '포유류']"
2063,./data_v3/images/120203320220707150504.jpg,이미지 속 애완동물은 무엇에 속하는 동물이니,바늘두더지아목,"ko.dbpedia/3269,ko.dbpedia/3275","['기니피그', 'subject', '애완동물']:['기니피그', '아목', '바늘두더지아목']"
2064,./data_v3/images/120203320220707150645.jpg,기니피크는 무엇에 해당하는 동물일까,호저아목,ko.dbpedia/3274,"['기니피그', '아목', '호저아목']"
2065,./data_v3/images/120203320220707150823.jpg,기니피그는 무엇에 속하는 동물일까,천축서과,ko.dbpedia/3268,"['기니피그', 'subject', '천축서과']"
2066,./data_v3/images/120203320220707150851.jpg,기니피그는 무엇에 해당하는 동물이니,바늘두더지아목,ko.dbpedia/3275,"['기니피그', '아목', '바늘두더지아목']"
2067,./data_v3/images/120203320220707151046.jpg,옷을 디자인할 때 사용하는 물품은 무엇이니,단추,ko.dbpedia/390,"['단추', 'subject', '패션_디자인']"
2068,./data_v3/images/120203320220707151102.jpg,이미지 속 애완동물은 무엇에 속하는 동물일까,바늘두더지아목,"ko.dbpedia/3269,ko.dbpedia/3275","['기니피그', 'subject', '애완동물']:['기니피그', '아목', '바늘두더지아목']"
2069,./data_v3/images/120203320220707151133.jpg,기니피그는 무엇에 포함될까,천축서과,ko.dbpedia/3268,"['기니피그', 'subject', '천축서과']"
2070,./data_v3/images/120203320220707151242.jpg,이미지 속 설치류는 무엇에 속할까,천축서과,"ko.dbpedia/3268,ko.dbpedia/3272","['기니피그', 'subject', '천축서과']:['기니피그', '목', '설치류']"
2071,./data_v3/images/120203320220707151308.jpg,이미지 속 기니피그는 무엇에 속하는 동물일까,천축서과,ko.dbpedia/3268,"['기니피그', 'subject', '천축서과']"
2072,./data_v3/images/120203320220707151351.jpg,기니피그는 무엇에 해당하는 동물일까,호저아목,ko.dbpedia/3274,"['기니피그', '아목', '호저아목']"
2073,./data_v3/images/120203320220707151455.jpg,기니피그는 무슨 동물일까,척삭동물,ko.dbpedia/3273,"['기니피그', '문', '척삭동물']"
2074,./data_v3/images/120203320220707151530.jpg,이미지 속 애완동물은 무엇에 속할까,천축서과,"ko.dbpedia/3268,ko.dbpedia/3269","['기니피그', 'subject', '천축서과']:['기니피그', 'subject', '애완동물']"
2075,./data_v3/images/120203320220707151549.jpg,기니피그는 무엇에 속하는 동물이야,호저아목,ko.dbpedia/3274,"['기니피그', '아목', '호저아목']"
2076,./data_v3/images/120203320220707151628.jpg,기니피그는 무엇에 속하는 동물일까,바늘두더지아목,ko.dbpedia/3275,"['기니피그', '아목', '바늘두더지아목']"
2077,./data_v3/images/120203320220707151700.jpg,기니피그는 무엇에 속하는 척삭동물이지,설치류,"ko.dbpedia/3272,ko.dbpedia/3273","['기니피그', '목', '설치류']:['기니피그', '문', '척삭동물']"
2078,./data_v3/images/120203320220707152027.jpg,기니피그는 무엇에 해당하는 동물일까,호저아목,ko.dbpedia/3274,"['기니피그', '아목', '호저아목']"
2079,./data_v3/images/120203320220707152056.jpg,기니피그는 무엇에 해당될까,바늘두더지아목,ko.dbpedia/3275,"['기니피그', '아목', '바늘두더지아목']"
2080,./data_v3/images/120203320220707152118.jpg,애완동물로도 키우는 기니피그는 무슨 동물이야,척삭동물,"ko.dbpedia/3269,ko.dbpedia/3273","['기니피그', 'subject', '애완동물']:['기니피그', '문', '척삭동물']"
2081,./data_v3/images/120203320220707152516.jpg,이미지 속 척삭동물은 무엇에 해당되니,바늘두더지아목,"ko.dbpedia/3273,ko.dbpedia/3275","['기니피그', '문', '척삭동물']:['기니피그', '아목', '바늘두더지아목']"
2082,./data_v3/images/120203320220707153841.jpg,이미지 속 애완동물은 무엇에 해당되는 동물이야,바늘두더지아목,"ko.dbpedia/3269,ko.dbpedia/3275","['기니피그', 'subject', '애완동물']:['기니피그', '아목', '바늘두더지아목']"
2083,./data_v3/images/120203320220707153858.jpg,이미지 속 호저아목에 속하는 동물은 무엇에 해당되니,설치류,"ko.dbpedia/3272,ko.dbpedia/3274","['기니피그', '목', '설치류']:['기니피그', '아목', '호저아목']"
2084,./data_v3/images/120203320220707154030.jpg,이미지 속의 사람은 무슨 동물에 해당해,척추동물,ko.dbpedia/3474,"['사람', '아문', '척추동물']"
2085,./data_v3/images/120203320220707154057.jpg,이미지 속 애완동물은 무엇에 속할까,천축서과,"ko.dbpedia/3268,ko.dbpedia/3269","['기니피그', 'subject', '천축서과']:['기니피그', 'subject', '애완동물']"
2086,./data_v3/images/120203320220707154122.jpg,기니피그는 무엇에 속하는 동물일까,천축서과,ko.dbpedia/3268,"['기니피그', 'subject', '천축서과']"
2087,./data_v3/images/120203320220707154149.jpg,이미지 속 애완동물은 무엇에 속하는 동물이야,천축서과,"ko.dbpedia/3268,ko.dbpedia/3269","['기니피그', 'subject', '천축서과']:['기니피그', 'subject', '애완동물']"
2088,./data_v3/images/120203320220707154224.jpg,이미지의 동물은 무엇에 속해,호저아목,ko.dbpedia/3274,"['기니피그', '아목', '호저아목']"
2089,./data_v3/images/120203320220707154300.jpg,이미지 속 천축서과에 속하는 동물은 뭐야,기니피그,ko.dbpedia/3268,"['기니피그', 'subject', '천축서과']"
2090,./data_v3/images/120203320220707155737.jpg,바늘두더지아목인 기니피그는 무엇에 속할까,설치류,"ko.dbpedia/3272,ko.dbpedia/3275","['기니피그', '목', '설치류']:['기니피그', '아목', '바늘두더지아목']"
2091,./data_v3/images/120204820220715102420.jpg,이미지 속 라마는 무엇에 속해,낙타과,ko.dbpedia/3372,"['라마', 'subject', '낙타과']"
2092,./data_v3/images/120204820220715102529.jpg,이미지 속에 있는 라마는 무슨 동물이야,척삭동물,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2093,./data_v3/images/120204820220715102627.jpg,이미지 속 척삭동물은 무슨 부류야,포유류,"ko.dbpedia/3374,ko.dbpedia/3377","['라마', '강', '포유류']:['라마', '문', '척삭동물']"
2094,./data_v3/images/120204820220715102906.jpg,척삭동물에 해당되는 동물은 뭐야,라마,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2095,./data_v3/images/120204820220715103135.jpg,라마는 무엇에 속하는 동물일까,낙타과,ko.dbpedia/3372,"['라마', 'subject', '낙타과']"
2096,./data_v3/images/120204820220715103246.jpg,라마는 무엇에 속하는 동물일까,척삭동물,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2097,./data_v3/images/120204820220715103349.jpg,라마는 무엇에 속하는 동물이니,척삭동물,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2098,./data_v3/images/120204820220715103505.jpg,이미지 속 낙타과인 동물은 어떤 부류니,포유류,"ko.dbpedia/3372,ko.dbpedia/3374","['라마', 'subject', '낙타과']:['라마', '강', '포유류']"
2099,./data_v3/images/120204820220715104051.jpg,이미지 속 낙타과에 속하는 동물은 무엇에 해당될까,포유류,"ko.dbpedia/3372,ko.dbpedia/3374","['라마', 'subject', '낙타과']:['라마', '강', '포유류']"
2100,./data_v3/images/120204820220715104409.jpg,이미지 내 포유류는 무엇에 해당되는 동물이야,낙타과,"ko.dbpedia/3372,ko.dbpedia/3374","['라마', 'subject', '낙타과']:['라마', '강', '포유류']"
2101,./data_v3/images/120204820220715104658.jpg,이미지 속 가축은 무엇에 속하는 동물이야,포유류,"ko.dbpedia/3373,ko.dbpedia/3374","['라마', 'subject', '가축']:['라마', '강', '포유류']"
2102,./data_v3/images/120204820220715105010.jpg,이미지 속 낙타과에 해당되는 동물은 무엇에 속해,척삭동물,"ko.dbpedia/3372,ko.dbpedia/3377","['라마', 'subject', '낙타과']:['라마', '문', '척삭동물']"
2103,./data_v3/images/120204820220715105115.jpg,이미지 속 라마는 어떤 동물에 속해,낙타과,ko.dbpedia/3372,"['라마', 'subject', '낙타과']"
2104,./data_v3/images/120204820220715105209.jpg,라마는 무엇에 해당하는 동물일까,척삭동물,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2105,./data_v3/images/120204820220715105314.jpg,라마는 무엇에 해당하는 동물이야,소목,ko.dbpedia/3376,"['라마', '목', '소목']"
2106,./data_v3/images/120204820220715105534.jpg,이미지 속 가축은 무엇에 해당되는 동물이니,낙타과,"ko.dbpedia/3372,ko.dbpedia/3373","['라마', 'subject', '낙타과']:['라마', 'subject', '가축']"
2107,./data_v3/images/120204820220715105640.jpg,사람은 무엇에 속할까,영장상목,ko.dbpedia/3471,"['사람', '상목', '영장상목']"
2108,./data_v3/images/120204820220715105736.jpg,라마는 무엇에 속하는 동물일까,포유류,ko.dbpedia/3374,"['라마', '강', '포유류']"
2109,./data_v3/images/120204820220715105834.jpg,라마는 무엇에 해당하는 동물이니,소목,ko.dbpedia/3376,"['라마', '목', '소목']"
2110,./data_v3/images/120204820220715105947.jpg,이미지 안 척삭동물에 해당하는 동물은 뭐야,라마,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2111,./data_v3/images/120204820220715110016.jpg,이미지 속 척삭동물은 무엇에 속할까,낙타과,"ko.dbpedia/3372,ko.dbpedia/3377","['라마', 'subject', '낙타과']:['라마', '문', '척삭동물']"
2112,./data_v3/images/120204820220715110422.jpg,라마는 무엇에 속하는 동물이야,낙타과,ko.dbpedia/3372,"['라마', 'subject', '낙타과']"
2113,./data_v3/images/120204820220715110527.jpg,가축에 해당하는 라마는 어디에 속하니,낙타과,"ko.dbpedia/3372,ko.dbpedia/3373","['라마', 'subject', '낙타과']:['라마', 'subject', '가축']"
2114,./data_v3/images/120204820220715110633.jpg,가축에 속하는 라마는 무슨 동물이야,척삭동물,"ko.dbpedia/3373,ko.dbpedia/3377","['라마', 'subject', '가축']:['라마', '문', '척삭동물']"
2115,./data_v3/images/120204820220715110712.jpg,이미지 속 포유류는 무엇에 해당되는 동물이야,낙타과,"ko.dbpedia/3372,ko.dbpedia/3374","['라마', 'subject', '낙타과']:['라마', '강', '포유류']"
2116,./data_v3/images/120204820220715110756.jpg,이미지 안의 가축은 무엇에 해당할까,낙타과,"ko.dbpedia/3372,ko.dbpedia/3373","['라마', 'subject', '낙타과']:['라마', 'subject', '가축']"
2117,./data_v3/images/120204820220715110902.jpg,라마는 어디에 속하는 동물이야,낙타과,ko.dbpedia/3372,"['라마', 'subject', '낙타과']"
2118,./data_v3/images/120204820220715111105.jpg,낙타과에 속하는 라마는 무슨 동물이야,척삭동물,"ko.dbpedia/3372,ko.dbpedia/3377","['라마', 'subject', '낙타과']:['라마', '문', '척삭동물']"
2119,./data_v3/images/120204820220715111211.jpg,라마는 어디에 속하는 동물이지,가축,ko.dbpedia/3373,"['라마', 'subject', '가축']"
2120,./data_v3/images/120204820220715111527.jpg,척삭동물에 속하는 동물은 뭐야,라마,ko.dbpedia/3377,"['라마', '문', '척삭동물']"
2121,./data_v3/images/120204820220715111633.jpg,낙타과에 속하는 라마는 무엇으로 이용됐니,가축,"ko.dbpedia/3372,ko.dbpedia/3373","['라마', 'subject', '낙타과']:['라마', 'subject', '가축']"
2122,./data_v3/images/120204820220715111816.jpg,이미지 속 포유류는 무엇에 속해,낙타과,"ko.dbpedia/3372,ko.dbpedia/3374","['라마', 'subject', '낙타과']:['라마', '강', '포유류']"
2123,./data_v3/images/120204820220715111907.jpg,낙타과인 라마는 어디에 포함되니,포유류,"ko.dbpedia/3372,ko.dbpedia/3374","['라마', 'subject', '낙타과']:['라마', '강', '포유류']"
2124,./data_v3/images/120204920220715112441.jpg,이미지 속 척삭동물에 속하는 동물은 뭐야,몽구스,ko.dbpedia/3417,"['몽구스', '문', '척삭동물']"
2125,./data_v3/images/120204920220715112716.jpg,이미지 내 몽구스과에 속하는 동물은 무엇에 해당되니,식육목,"ko.dbpedia/3413,ko.dbpedia/3416","['몽구스', 'subject', '몽구스과']:['몽구스', '목', '식육목']"
2126,./data_v3/images/120204920220715112850.jpg,이미지 속 척삭동물은 무엇에 해당될까,몽구스과,"ko.dbpedia/3413,ko.dbpedia/3417","['몽구스', 'subject', '몽구스과']:['몽구스', '문', '척삭동물']"
2127,./data_v3/images/120204920220715112943.jpg,이미지 속 동물은 무엇에 속할까,포유류,ko.dbpedia/3414,"['몽구스', '강', '포유류']"
2128,./data_v3/images/120204920220715113426.jpg,이미지 속 척삭동물은 어디에 속할까,식육목,"ko.dbpedia/3416,ko.dbpedia/3417","['몽구스', '목', '식육목']:['몽구스', '문', '척삭동물']"
2129,./data_v3/images/120204920220715113513.jpg,척삭동물인 몽구스는 뭐에 속하니,포유류,"ko.dbpedia/3414,ko.dbpedia/3417","['몽구스', '강', '포유류']:['몽구스', '문', '척삭동물']"
2130,./data_v3/images/120204920220715114802.jpg,이미지 내 포유류는 무슨 동물에 속하니,척삭동물,"ko.dbpedia/3414,ko.dbpedia/3417","['몽구스', '강', '포유류']:['몽구스', '문', '척삭동물']"
2131,./data_v3/images/120204920220715114858.jpg,몽구스는 고양이아목에 속한 무슨 동물이니,척삭동물,"ko.dbpedia/3417,ko.dbpedia/3418","['몽구스', '문', '척삭동물']:['몽구스', '아목', '고양이아목']"
2132,./data_v3/images/120204920220715115823.jpg,이미지 속 고양이아목에 속하는 동물은 무엇에 해당되니,포유류,"ko.dbpedia/3414,ko.dbpedia/3418","['몽구스', '강', '포유류']:['몽구스', '아목', '고양이아목']"
2133,./data_v3/images/120204920220715130148.jpg,포유류에 속하는 몽구스는 무슨 동물이니,척삭동물,"ko.dbpedia/3414,ko.dbpedia/3417","['몽구스', '강', '포유류']:['몽구스', '문', '척삭동물']"
2134,./data_v3/images/120204920220715130447.jpg,이미지 속 고양이아목인 동물은 무엇에 속해,포유류,"ko.dbpedia/3414,ko.dbpedia/3418","['몽구스', '강', '포유류']:['몽구스', '아목', '고양이아목']"
2135,./data_v3/images/120204920220715130640.jpg,몽구스는 무슨 동물에 속하니,척삭동물,ko.dbpedia/3417,"['몽구스', '문', '척삭동물']"
2136,./data_v3/images/120204920220715182648.jpg,이미지 속 포유류는 뭐라고 불러,몽구스,ko.dbpedia/3414,"['몽구스', '강', '포유류']"
2137,./data_v3/images/120204920220715182743.jpg,몽구스는 무엇에 해당하는 동물일까,척삭동물,ko.dbpedia/3417,"['몽구스', '문', '척삭동물']"
2138,./data_v3/images/120204920220715182825.jpg,이미지 속 포유류는 뭐라고 부르니,몽구스,ko.dbpedia/3414,"['몽구스', '강', '포유류']"
2139,./data_v3/images/120204920220715182909.jpg,몽구스는 무엇에 해당하는 동물일까,척삭동물,ko.dbpedia/3417,"['몽구스', '문', '척삭동물']"
2140,./data_v3/images/120204920220715183029.jpg,몽구스는 무엇에 포함하니,고양이아목,ko.dbpedia/3418,"['몽구스', '아목', '고양이아목']"
2141,./data_v3/images/120205020220715131317.jpg,척삭동물에 해당되는 동물은 무엇일까,사향고양이과,ko.dbpedia/3535,"['사향고양이과', '문', '척삭동물']"
2142,./data_v3/images/120205020220715131605.jpg,사향고양이과는 무엇에 속해,척삭동물,ko.dbpedia/3535,"['사향고양이과', '문', '척삭동물']"
2143,./data_v3/images/120205020220715131701.jpg,이미지에서 고양이아목에 속하는 동물의 이름은 뭐야,사향고양이,ko.dbpedia/3536,"['사향고양이과', '아목', '고양이아목']"
2144,./data_v3/images/120205020220715132113.jpg,이미지 안에 동물은 무엇에 속할까,식육목,ko.dbpedia/3534,"['사향고양이과', '목', '식육목']"
2145,./data_v3/images/120205020220715132223.jpg,사향고양이는 무엇에 속하는 동물이지,포유류,ko.dbpedia/3532,"['사향고양이과', '강', '포유류']"
2146,./data_v3/images/120205020220715135321.jpg,이미지 속 포유류는 무엇에 속할까,척삭동물,"ko.dbpedia/3532,ko.dbpedia/3535","['사향고양이과', '강', '포유류']:['사향고양이과', '문', '척삭동물']"
